emotion,emotion_label,heart_rate,hrv,skin_conductance,movement,respiratory_rate,temperature,acceleration_x,acceleration_y,acceleration_z,ambient_light,blood_oxygen,timestamp,sequence_index,sequence_id
calm,0,58.552,44.517,0.281,0.218,14.328,36.49,0.032,-0.328,9.866,0.878,97.4,2025-07-16T18:10:33.610712,95,1
calm,0,75.015,35.379,0.319,0.016,12.386,36.37,-0.022,-0.009,9.796,0.306,96.7,2025-07-16T18:10:34.610712,96,1
calm,0,65.472,41.54,0.472,0.093,13.964,36.56,0.03,-0.075,9.836,0.361,97.6,2025-07-16T18:10:35.610712,97,1
calm,0,59.122,64.871,0.282,0.036,10.706,36.45,-0.013,-0.071,9.771,0.962,97.4,2025-07-16T18:10:36.610712,98,1
calm,0,58.997,36.355,0.374,0.136,13.003,36.49,0.027,-0.077,9.752,0.582,97.7,2025-07-16T18:10:37.610712,99,1
calm,0,73.571,46.457,0.317,0.073,13.463,36.55,0.04,-0.063,9.81,0.266,96.7,2025-07-16T18:10:38.610712,100,1
calm,0,79.289,33.824,0.318,0.158,11.523,36.65,-0.032,-0.039,9.834,0.133,96.7,2025-07-16T18:10:39.610712,101,1
calm,0,59.767,31.828,0.457,0.2,13.122,36.54,-0.095,0.216,9.856,0.401,97.0,2025-07-16T18:10:40.610712,102,1
calm,0,75.109,34.04,0.239,0.193,16.413,36.65,-0.097,0.173,9.781,0.847,96.6,2025-07-16T18:10:41.610712,103,1
calm,0,60.278,44.441,0.229,0.141,14.099,36.31,-0.079,-0.005,9.747,0.195,96.7,2025-07-16T18:10:42.610712,104,1
calm,0,61.604,41.8,0.316,0.076,13.545,36.55,0.015,0.13,9.783,0.479,97.4,2025-07-16T18:10:43.610712,105,1
calm,0,72.118,47.797,0.297,0.109,13.646,36.63,-0.007,0.204,9.764,0.619,97.5,2025-07-16T18:10:44.610712,106,1
calm,0,65.843,42.101,0.162,0.143,14.563,36.54,-0.279,0.07,9.808,0.594,98.2,2025-07-16T18:10:45.610712,107,1
calm,0,66.442,40.812,0.194,0.086,10.062,36.5,-0.04,-0.163,9.777,0.354,98.0,2025-07-16T18:10:46.610712,108,1
calm,0,55.0,40.192,0.372,0.099,13.094,36.3,0.139,0.067,9.811,0.473,97.0,2025-07-16T18:10:47.610712,109,1
calm,0,69.161,40.713,0.222,0.115,14.975,36.63,0.158,0.04,9.772,0.815,96.5,2025-07-16T18:10:48.610712,110,1
calm,0,64.19,41.234,0.308,0.048,14.259,36.34,0.027,0.006,9.775,0.174,97.8,2025-07-16T18:10:49.610712,111,1
calm,0,58.935,35.088,0.226,0.111,10.862,36.35,0.082,0.001,9.842,0.95,97.8,2025-07-16T18:10:50.610712,112,1
calm,0,77.295,50.541,0.396,0.127,14.226,36.62,-0.199,0.105,9.69,0.81,96.4,2025-07-16T18:10:51.610712,113,1
calm,0,55.0,48.32,0.404,0.123,17.295,36.3,-0.061,-0.015,9.835,0.291,98.1,2025-07-16T18:10:52.610712,114,1
calm,0,79.724,53.12,0.329,0.117,13.816,36.61,-0.169,0.032,9.851,0.484,96.4,2025-07-16T18:10:53.610712,115,1
calm,0,64.281,40.769,0.227,0.097,14.614,36.35,-0.068,0.138,9.907,0.875,97.5,2025-07-16T18:10:54.610712,116,1
calm,0,80.067,58.395,0.284,0.029,14.366,36.48,0.008,-0.036,9.782,0.376,96.6,2025-07-16T18:10:55.610712,117,1
calm,0,78.714,59.901,0.355,0.12,13.249,36.81,-0.326,-0.216,9.819,0.608,96.2,2025-07-16T18:10:56.610712,118,1
calm,0,71.908,52.05,0.228,0.092,14.088,36.61,-0.074,0.045,9.744,0.385,97.3,2025-07-16T18:10:57.610712,119,1
calm,0,69.379,33.589,0.291,0.078,16.087,36.4,-0.058,0.046,9.845,0.151,97.0,2025-07-16T18:10:58.610712,120,1
calm,0,79.767,40.158,0.417,0.169,11.412,36.69,-0.103,-0.218,9.925,0.38,96.3,2025-07-16T18:10:59.610712,121,1
calm,0,66.504,42.66,0.475,0.092,13.811,36.52,0.019,-0.096,9.89,0.666,97.5,2025-07-16T18:11:00.610712,122,1
calm,0,75.739,51.547,0.324,0.0,15.16,36.62,0.0,0.0,9.8,0.997,97.5,2025-07-16T18:11:01.610712,123,1
calm,0,64.524,31.415,0.5,0.103,11.546,36.59,0.19,0.156,9.77,0.645,97.0,2025-07-16T18:11:02.610712,124,1
calm,0,69.626,52.597,0.175,0.047,13.383,36.48,-0.003,0.004,9.842,0.962,97.4,2025-07-16T18:11:03.610712,125,1
calm,0,67.402,45.381,0.265,0.203,12.999,36.52,-0.028,0.039,9.988,0.176,96.3,2025-07-16T18:11:04.610712,126,1
calm,0,55.0,49.046,0.305,0.094,16.222,36.38,-0.062,-0.103,9.831,0.252,97.5,2025-07-16T18:11:05.610712,127,1
calm,0,68.515,31.979,0.338,0.019,15.094,36.56,-0.012,-0.041,9.789,0.804,96.3,2025-07-16T18:11:06.610712,128,1
calm,0,67.576,51.379,0.211,0.148,14.566,36.46,0.257,0.075,9.855,0.859,97.8,2025-07-16T18:11:07.610712,129,1
calm,0,78.067,58.493,0.307,0.049,13.078,36.65,0.02,-0.074,9.788,0.22,96.8,2025-07-16T18:11:08.610712,130,1
calm,0,55.208,56.565,0.297,0.0,11.965,36.39,0.0,0.0,9.8,0.947,97.8,2025-07-16T18:11:09.610712,131,1
calm,0,66.079,45.266,0.32,0.101,11.288,36.6,0.074,-0.142,9.76,0.691,97.4,2025-07-16T18:11:10.610712,132,1
calm,0,60.146,49.603,0.253,0.108,12.847,36.43,0.072,0.241,9.75,0.315,98.5,2025-07-16T18:11:11.610712,133,1
calm,0,76.881,52.399,0.261,0.077,16.348,36.57,0.026,0.253,9.848,0.816,96.5,2025-07-16T18:11:12.610712,134,1
calm,0,78.867,32.178,0.276,0.16,13.965,36.75,0.109,-0.114,9.726,0.74,96.8,2025-07-16T18:11:13.610712,135,1
calm,0,67.141,64.098,0.301,0.075,11.057,36.18,0.019,-0.046,9.788,0.185,98.0,2025-07-16T18:11:14.610712,136,1
calm,0,71.53,30.0,0.34,0.097,12.33,36.55,-0.053,-0.218,9.744,0.403,96.9,2025-07-16T18:11:15.610712,137,1
calm,0,74.689,42.666,0.421,0.07,13.024,36.62,-0.061,-0.168,9.745,0.461,96.9,2025-07-16T18:11:16.610712,138,1
calm,0,59.601,46.109,0.195,0.164,14.136,36.56,-0.33,0.155,9.814,0.512,97.8,2025-07-16T18:11:17.610712,139,1
calm,0,69.547,33.659,0.15,0.046,14.384,36.54,-0.007,-0.099,9.823,0.866,97.2,2025-07-16T18:11:18.610712,140,1
calm,0,72.045,51.149,0.33,0.169,12.531,36.87,0.177,-0.054,9.766,0.627,96.7,2025-07-16T18:11:19.610712,141,1
calm,0,69.109,60.794,0.311,0.043,17.46,36.69,0.002,0.031,9.785,0.865,97.0,2025-07-16T18:11:20.610712,142,1
calm,0,55.974,38.618,0.415,0.067,10.541,36.24,0.056,0.034,9.724,0.623,96.7,2025-07-16T18:11:21.610712,143,1
calm,0,73.766,56.091,0.318,0.075,11.484,36.7,0.136,0.054,9.793,0.809,96.3,2025-07-16T18:11:22.610712,144,1
calm,0,56.793,45.04,0.354,0.134,14.584,36.48,-0.216,0.13,9.78,0.526,96.3,2025-07-16T18:11:23.610712,145,1
calm,0,72.962,57.814,0.21,0.034,14.426,36.58,-0.032,0.01,9.811,0.505,97.3,2025-07-16T18:11:24.610712,146,1
calm,0,70.298,52.264,0.37,0.162,14.527,36.6,-0.256,-0.234,9.847,0.414,96.5,2025-07-16T18:11:25.610712,147,1
calm,0,77.394,56.785,0.383,0.165,15.996,36.65,0.018,-0.162,9.773,0.719,97.0,2025-07-16T18:11:26.610712,148,1
calm,0,75.458,50.125,0.248,0.065,14.628,36.65,-0.02,0.023,9.83,0.465,97.0,2025-07-16T18:11:27.610712,149,1
calm,0,61.636,42.325,0.379,0.177,17.562,36.59,-0.065,-0.187,9.73,0.879,96.4,2025-07-16T18:11:28.610712,150,1
calm,0,75.401,30.105,0.285,0.068,16.931,36.85,0.038,-0.052,9.804,0.336,96.8,2025-07-16T18:11:29.610712,151,1
calm,0,59.342,48.434,0.235,0.031,11.812,36.38,0.005,0.025,9.8,0.898,97.1,2025-07-16T18:11:30.610712,152,1
calm,0,80.431,41.754,0.307,0.164,14.634,36.62,-0.158,0.161,9.953,0.358,97.2,2025-07-16T18:11:31.610712,153,1
calm,0,63.57,49.606,0.29,0.142,11.954,36.61,-0.117,0.071,9.803,0.888,97.6,2025-07-16T18:11:32.610712,154,1
calm,0,57.842,60.514,0.302,0.119,16.7,36.52,-0.08,0.154,9.68,0.794,98.2,2025-07-16T18:11:33.610712,155,1
calm,0,82.976,30.0,0.246,0.076,10.532,36.68,-0.066,-0.041,9.755,0.349,95.8,2025-07-16T18:11:34.610712,156,1
calm,0,59.624,40.305,0.412,0.131,15.508,36.5,0.006,0.044,9.836,0.369,96.7,2025-07-16T18:11:35.610712,157,1
calm,0,72.01,35.331,0.3,0.085,15.757,36.6,-0.048,0.026,9.882,0.41,97.3,2025-07-16T18:11:36.610712,158,1
calm,0,62.752,39.306,0.254,0.101,12.201,36.42,0.125,-0.099,9.761,0.885,97.7,2025-07-16T18:11:37.610712,159,1
calm,0,75.091,45.868,0.265,0.127,10.52,36.47,-0.093,0.175,9.826,0.93,96.6,2025-07-16T18:11:38.610712,160,1
calm,0,64.022,43.569,0.311,0.092,15.382,36.61,-0.262,-0.056,9.828,0.589,96.6,2025-07-16T18:11:39.610712,161,1
calm,0,72.575,50.008,0.207,0.068,16.018,36.65,-0.088,0.102,9.827,0.424,97.5,2025-07-16T18:11:40.610712,162,1
calm,0,69.724,39.681,0.391,0.121,14.098,36.74,-0.044,-0.004,9.857,0.443,96.4,2025-07-16T18:11:41.610712,163,1
calm,0,73.287,37.589,0.217,0.136,11.932,36.79,0.03,0.166,9.694,0.554,97.8,2025-07-16T18:11:42.610712,164,1
calm,0,71.396,30.011,0.309,0.13,15.254,36.54,0.038,0.107,9.73,0.444,97.5,2025-07-16T18:11:43.610712,165,1
calm,0,68.495,38.486,0.215,0.101,12.069,36.63,-0.013,0.192,9.824,0.615,96.7,2025-07-16T18:11:44.610712,166,1
calm,0,70.705,61.959,0.415,0.139,17.668,36.67,-0.172,0.044,9.747,0.582,97.8,2025-07-16T18:11:45.610712,167,1
calm,0,63.803,43.88,0.262,0.142,16.704,36.52,-0.094,-0.004,9.838,0.944,97.4,2025-07-16T18:11:46.610712,168,1
calm,0,55.0,32.798,0.397,0.104,11.553,36.34,0.114,-0.01,9.808,0.785,97.7,2025-07-16T18:11:47.610712,169,1
calm,0,73.912,41.888,0.321,0.141,13.445,36.59,-0.45,0.118,9.702,0.389,96.6,2025-07-16T18:11:48.610712,170,1
calm,0,59.227,35.694,0.258,0.123,18.0,36.66,-0.123,-0.021,9.825,0.964,97.3,2025-07-16T18:11:49.610712,171,1
calm,0,81.58,46.721,0.313,0.042,11.919,36.61,-0.01,0.012,9.803,0.155,96.1,2025-07-16T18:11:50.610712,172,1
calm,0,74.303,42.138,0.243,0.107,15.7,36.4,-0.126,0.184,9.789,0.811,96.7,2025-07-16T18:11:51.610712,173,1
calm,0,77.914,36.368,0.292,0.052,16.931,36.56,0.028,0.008,9.769,0.665,96.0,2025-07-16T18:11:52.610712,174,1
calm,0,71.428,50.959,0.473,0.088,13.098,36.58,-0.047,0.145,9.773,0.503,96.8,2025-07-16T18:11:53.610712,175,1
calm,0,63.375,43.078,0.244,0.077,12.899,36.43,-0.032,0.07,9.774,0.514,97.2,2025-07-16T18:11:54.610712,176,1
calm,0,69.61,37.039,0.244,0.129,13.998,36.57,0.046,0.185,9.857,0.718,97.3,2025-07-16T18:11:55.610712,177,1
calm,0,61.43,52.927,0.306,0.155,13.225,36.7,-0.055,0.125,9.855,0.939,97.8,2025-07-16T18:11:56.610712,178,1
calm,0,83.187,47.105,0.299,0.156,14.551,36.59,0.211,0.298,9.704,0.341,96.6,2025-07-16T18:11:57.610712,179,1
focused,1,77.725,46.983,0.379,0.075,14.96,36.779,0.026,0.048,9.817,0.234,96.7,2025-07-16T18:11:58.610712,180,1
focused,1,79.766,36.112,0.38,0.033,16.458,36.65,-0.024,0.007,9.792,0.776,96.5,2025-07-16T18:11:59.610712,181,1
focused,1,84.898,46.117,0.394,0.064,13.596,36.76,0.068,0.027,9.82,0.719,95.5,2025-07-16T18:12:00.610712,182,1
focused,1,80.459,52.804,0.424,0.011,14.351,36.67,0.017,-0.006,9.81,0.713,97.3,2025-07-16T18:12:01.610712,183,1
focused,1,77.034,44.12,0.388,0.049,16.052,36.58,0.012,-0.014,9.793,0.388,95.8,2025-07-16T18:12:02.610712,184,1
focused,1,81.297,57.717,0.447,0.044,16.031,36.64,-0.036,-0.026,9.793,0.593,95.6,2025-07-16T18:12:03.610712,185,1
focused,1,81.085,58.69,0.511,0.002,16.817,36.62,-0.002,0.002,9.801,0.442,95.8,2025-07-16T18:12:04.610712,186,1
focused,1,65.0,35.0,0.431,0.051,16.926,36.32,-0.057,0.012,9.815,0.663,97.2,2025-07-16T18:12:05.610712,187,1
focused,1,73.537,48.303,0.37,0.047,14.03,36.45,-0.008,0.092,9.803,0.846,97.1,2025-07-16T18:12:06.610712,188,1
focused,1,79.029,35.507,0.486,0.031,13.717,36.69,-0.017,-0.0,9.768,0.667,96.7,2025-07-16T18:12:07.610712,189,1
focused,1,66.454,47.763,0.286,0.059,14.422,36.66,-0.025,-0.032,9.845,0.851,97.8,2025-07-16T18:12:08.610712,190,1
focused,1,75.379,51.723,0.407,0.066,15.716,36.47,-0.044,0.011,9.77,0.754,97.1,2025-07-16T18:12:09.610712,191,1
focused,1,72.3,66.047,0.47,0.032,14.268,36.32,-0.027,0.128,9.813,0.29,96.6,2025-07-16T18:12:10.610712,192,1
focused,1,77.034,51.967,0.354,0.056,15.3,36.69,0.002,0.096,9.782,0.256,97.1,2025-07-16T18:12:11.610712,193,1
focused,1,77.226,38.805,0.334,0.018,12.0,36.49,-0.003,-0.007,9.806,0.629,96.6,2025-07-16T18:12:12.610712,194,1
focused,1,87.544,44.771,0.258,0.056,13.77,36.92,-0.004,-0.013,9.838,0.396,97.0,2025-07-16T18:12:13.610712,195,1
focused,1,71.251,39.036,0.372,0.029,12.0,36.43,0.052,-0.026,9.79,0.327,97.2,2025-07-16T18:12:14.610712,196,1
focused,1,68.353,50.97,0.344,0.041,13.123,36.47,-0.072,-0.054,9.813,0.867,96.7,2025-07-16T18:12:15.610712,197,1
focused,1,71.942,67.732,0.446,0.048,15.611,36.6,0.015,0.003,9.802,0.75,97.1,2025-07-16T18:12:16.610712,198,1
focused,1,71.845,47.598,0.484,0.054,12.975,36.58,-0.004,0.04,9.762,0.979,96.6,2025-07-16T18:12:17.610712,199,1
focused,1,70.89,53.205,0.48,0.017,14.257,36.75,-0.009,0.028,9.802,0.994,97.1,2025-07-16T18:12:18.610712,200,1
focused,1,83.265,48.976,0.456,0.038,12.238,36.58,0.011,-0.042,9.838,0.345,95.9,2025-07-16T18:12:19.610712,201,1
focused,1,67.41,49.393,0.409,0.038,16.028,36.33,0.022,0.02,9.793,0.458,96.5,2025-07-16T18:12:20.610712,202,1
focused,1,67.649,43.033,0.345,0.066,16.978,36.62,-0.05,0.019,9.825,0.281,97.4,2025-07-16T18:12:21.610712,203,1
focused,1,72.224,37.734,0.5,0.056,13.351,36.7,-0.032,-0.005,9.833,0.868,96.5,2025-07-16T18:12:22.610712,204,1
focused,1,76.241,49.21,0.364,0.038,14.879,36.47,-0.015,-0.032,9.792,0.935,97.0,2025-07-16T18:12:23.610712,205,1
focused,1,75.057,54.277,0.31,0.06,13.808,36.48,-0.029,-0.041,9.852,0.532,97.1,2025-07-16T18:12:24.610712,206,1
focused,1,71.772,54.291,0.392,0.031,14.983,36.31,-0.004,0.005,9.827,0.726,97.0,2025-07-16T18:12:25.610712,207,1
focused,1,90.0,43.412,0.55,0.076,15.158,36.76,-0.002,-0.059,9.782,0.958,97.0,2025-07-16T18:12:26.610712,208,1
focused,1,82.708,47.472,0.454,0.038,16.295,36.87,-0.012,0.023,9.785,0.522,95.7,2025-07-16T18:12:27.610712,209,1
focused,1,74.168,47.151,0.404,0.057,15.396,36.79,-0.01,-0.025,9.828,0.504,97.0,2025-07-16T18:12:28.610712,210,1
focused,1,67.658,43.189,0.327,0.024,15.825,36.24,0.013,0.024,9.816,0.122,97.5,2025-07-16T18:12:29.610712,211,1
focused,1,79.787,63.9,0.396,0.049,14.881,36.53,0.025,-0.078,9.778,0.934,96.3,2025-07-16T18:12:30.610712,212,1
focused,1,85.131,60.362,0.461,0.083,17.022,36.57,-0.004,0.06,9.726,0.547,96.2,2025-07-16T18:12:31.610712,213,1
focused,1,71.607,44.255,0.416,0.053,13.711,36.61,0.068,0.004,9.8,0.654,96.3,2025-07-16T18:12:32.610712,214,1
focused,1,77.874,50.455,0.439,0.045,13.486,36.71,0.042,-0.143,9.815,0.114,96.3,2025-07-16T18:12:33.610712,215,1
focused,1,73.485,41.844,0.466,0.044,17.245,36.54,-0.082,-0.09,9.811,0.413,97.8,2025-07-16T18:12:34.610712,216,1
focused,1,79.857,46.134,0.473,0.045,15.783,36.68,-0.014,-0.017,9.797,0.978,96.3,2025-07-16T18:12:35.610712,217,1
focused,1,78.687,70.0,0.329,0.017,15.292,36.56,-0.044,-0.002,9.818,0.667,96.4,2025-07-16T18:12:36.610712,218,1
focused,1,76.929,59.727,0.336,0.031,14.046,36.68,0.022,0.019,9.805,0.645,97.1,2025-07-16T18:12:37.610712,219,1
focused,1,65.0,51.769,0.436,0.056,14.956,36.59,-0.044,0.111,9.782,0.914,96.4,2025-07-16T18:12:38.610712,220,1
focused,1,78.228,57.64,0.381,0.077,14.562,36.52,-0.099,0.092,9.805,0.271,96.3,2025-07-16T18:12:39.610712,221,1
focused,1,83.702,46.125,0.356,0.059,12.838,36.55,0.027,0.113,9.745,0.886,97.3,2025-07-16T18:12:40.610712,222,1
focused,1,67.413,52.894,0.437,0.048,14.217,36.47,0.13,-0.071,9.811,0.259,96.9,2025-07-16T18:12:41.610712,223,1
focused,1,86.716,51.223,0.399,0.049,13.929,36.66,-0.062,-0.063,9.832,0.126,97.2,2025-07-16T18:12:42.610712,224,1
focused,1,82.885,41.335,0.336,0.06,14.966,36.64,0.021,0.004,9.845,0.22,96.4,2025-07-16T18:12:43.610712,225,1
focused,1,77.426,53.656,0.366,0.071,16.334,36.55,0.054,0.014,9.784,0.94,96.6,2025-07-16T18:12:44.610712,226,1
focused,1,76.941,57.266,0.377,0.031,14.41,36.47,-0.031,-0.023,9.815,0.4,97.2,2025-07-16T18:12:45.610712,227,1
focused,1,89.191,56.447,0.369,0.068,14.663,36.89,0.039,-0.012,9.724,0.798,96.5,2025-07-16T18:12:46.610712,228,1
focused,1,78.405,59.611,0.354,0.062,16.307,36.75,0.11,-0.014,9.77,0.199,96.7,2025-07-16T18:12:47.610712,229,1
focused,1,72.868,48.161,0.498,0.058,14.657,36.62,-0.077,-0.053,9.842,0.561,96.3,2025-07-16T18:12:48.610712,230,1
focused,1,79.426,59.453,0.441,0.041,13.671,36.67,-0.041,-0.071,9.809,0.666,97.1,2025-07-16T18:12:49.610712,231,1
focused,1,83.667,51.573,0.416,0.06,14.66,36.56,0.013,-0.112,9.793,0.958,96.8,2025-07-16T18:12:50.610712,232,1
focused,1,86.52,49.776,0.36,0.062,16.347,36.73,0.061,-0.139,9.84,0.994,95.7,2025-07-16T18:12:51.610712,233,1
focused,1,77.438,55.133,0.384,0.052,14.877,36.61,-0.073,0.117,9.765,0.372,97.1,2025-07-16T18:12:52.610712,234,1
focused,1,72.961,61.078,0.388,0.06,16.596,36.49,-0.077,0.011,9.829,0.705,97.0,2025-07-16T18:12:53.610712,235,1
focused,1,71.917,41.607,0.368,0.035,13.151,36.58,0.026,-0.014,9.802,0.773,97.1,2025-07-16T18:12:54.610712,236,1
focused,1,68.75,45.19,0.442,0.02,15.905,36.49,-0.033,-0.011,9.786,0.365,97.2,2025-07-16T18:12:55.610712,237,1
focused,1,72.053,50.505,0.328,0.027,13.933,36.55,-0.017,0.023,9.814,0.364,96.8,2025-07-16T18:12:56.610712,238,1
focused,1,83.289,41.354,0.303,0.043,15.652,36.54,0.01,0.013,9.826,0.214,96.5,2025-07-16T18:12:57.610712,239,1
focused,1,71.714,65.681,0.312,0.033,17.691,36.52,0.005,0.006,9.793,0.642,96.3,2025-07-16T18:12:58.610712,240,1
focused,1,65.04,48.187,0.369,0.068,12.0,36.36,0.034,0.123,9.748,0.347,97.3,2025-07-16T18:12:59.610712,241,1
focused,1,66.907,67.197,0.363,0.0,14.148,36.51,0.0,0.0,9.8,0.864,97.0,2025-07-16T18:13:00.610712,242,1
focused,1,79.959,68.324,0.389,0.01,14.71,36.9,0.005,0.013,9.797,0.552,96.8,2025-07-16T18:13:01.610712,243,1
focused,1,76.892,53.368,0.363,0.097,16.131,36.72,-0.194,-0.038,9.819,0.768,96.7,2025-07-16T18:13:02.610712,244,1
focused,1,82.737,35.0,0.374,0.053,13.713,36.61,0.043,0.073,9.805,0.825,96.5,2025-07-16T18:13:03.610712,245,1
focused,1,71.219,63.678,0.375,0.037,14.189,36.41,-0.033,0.001,9.803,0.7,95.9,2025-07-16T18:13:04.610712,246,1
focused,1,70.197,46.353,0.467,0.051,14.051,36.63,0.037,0.063,9.779,0.729,96.1,2025-07-16T18:13:05.610712,247,1
focused,1,73.311,35.0,0.33,0.03,15.695,36.73,0.006,-0.021,9.822,0.792,96.8,2025-07-16T18:13:06.610712,248,1
focused,1,77.741,46.985,0.482,0.036,14.754,36.82,-0.037,0.024,9.807,0.238,96.7,2025-07-16T18:13:07.610712,249,1
focused,1,77.029,63.554,0.403,0.067,16.935,36.57,-0.045,0.017,9.708,0.316,96.9,2025-07-16T18:13:08.610712,250,1
focused,1,79.26,65.824,0.383,0.075,15.14,36.59,0.061,-0.055,9.765,0.756,97.1,2025-07-16T18:13:09.610712,251,1
focused,1,81.529,57.688,0.437,0.07,13.033,36.56,-0.021,-0.058,9.777,0.483,96.6,2025-07-16T18:13:10.610712,252,1
focused,1,84.425,43.857,0.369,0.061,12.876,36.76,-0.041,-0.015,9.751,0.29,96.9,2025-07-16T18:13:11.610712,253,1
focused,1,69.851,44.534,0.435,0.015,17.287,36.47,0.003,0.018,9.796,0.418,97.0,2025-07-16T18:13:12.610712,254,1
focused,1,78.293,51.84,0.294,0.075,16.633,36.45,0.008,-0.026,9.805,0.558,97.2,2025-07-16T18:13:13.610712,255,1
focused,1,65.0,47.782,0.448,0.095,15.582,36.63,-0.014,0.048,9.761,0.571,97.4,2025-07-16T18:13:14.610712,256,1
focused,1,88.887,52.377,0.437,0.021,14.054,36.89,0.0,-0.004,9.797,0.341,96.0,2025-07-16T18:13:15.610712,257,1
focused,1,70.141,45.191,0.337,0.033,13.413,36.66,-0.014,-0.043,9.812,0.235,97.2,2025-07-16T18:13:16.610712,258,1
focused,1,81.034,52.852,0.346,0.017,15.947,36.53,0.009,-0.024,9.796,0.105,97.3,2025-07-16T18:13:17.610712,259,1
focused,1,73.282,52.008,0.384,0.07,15.976,36.68,0.007,-0.021,9.792,0.759,97.2,2025-07-16T18:13:18.610712,260,1
focused,1,88.601,39.35,0.317,0.0,15.447,36.61,0.0,0.0,9.8,0.583,95.7,2025-07-16T18:13:19.610712,261,1
focused,1,77.116,56.138,0.403,0.047,12.173,36.56,-0.05,0.007,9.839,0.83,96.6,2025-07-16T18:13:20.610712,262,1
focused,1,74.282,39.69,0.3,0.05,17.11,36.57,0.033,0.082,9.733,0.772,96.4,2025-07-16T18:13:21.610712,263,1
focused,1,74.7,57.006,0.321,0.059,15.71,36.72,-0.085,0.075,9.831,0.295,97.5,2025-07-16T18:13:22.610712,264,1
focused,1,82.322,45.47,0.336,0.104,17.426,36.79,-0.18,-0.158,9.807,0.556,96.5,2025-07-16T18:13:23.610712,265,1
focused,1,68.897,46.014,0.469,0.049,12.439,36.41,-0.029,0.025,9.827,0.559,96.4,2025-07-16T18:13:24.610712,266,1
focused,1,75.156,59.071,0.364,0.086,14.805,36.62,0.002,0.047,9.775,0.333,96.5,2025-07-16T18:13:25.610712,267,1
focused,1,76.755,55.111,0.41,0.041,14.032,36.42,-0.006,0.024,9.851,0.835,96.9,2025-07-16T18:13:26.610712,268,1
focused,1,80.412,37.856,0.318,0.043,15.227,36.49,0.067,0.1,9.786,0.895,96.3,2025-07-16T18:13:27.610712,269,1
focused,1,81.932,36.976,0.284,0.108,14.746,36.71,-0.084,-0.04,9.795,0.225,96.4,2025-07-16T18:13:28.610712,270,1
focused,1,71.108,56.507,0.346,0.051,14.053,36.45,-0.0,-0.072,9.797,0.717,96.7,2025-07-16T18:13:29.610712,271,1
focused,1,67.28,43.71,0.418,0.037,15.947,36.61,0.034,-0.007,9.753,0.2,97.0,2025-07-16T18:13:30.610712,272,1
focused,1,73.739,37.102,0.494,0.082,16.25,36.67,-0.009,-0.129,9.906,0.41,95.3,2025-07-16T18:13:31.610712,273,1
focused,1,73.619,46.157,0.462,0.063,13.614,36.66,0.036,-0.052,9.777,0.154,97.0,2025-07-16T18:13:32.610712,274,1
focused,1,76.203,41.767,0.37,0.038,13.697,36.77,-0.072,-0.034,9.806,0.323,97.4,2025-07-16T18:13:33.610712,275,1
focused,1,79.35,39.627,0.39,0.052,15.323,36.52,0.055,-0.087,9.786,0.216,95.8,2025-07-16T18:13:34.610712,276,1
focused,1,71.182,35.0,0.461,0.047,14.574,36.44,-0.015,0.068,9.843,0.377,97.6,2025-07-16T18:13:35.610712,277,1
focused,1,71.272,44.578,0.319,0.036,15.058,36.46,-0.016,-0.029,9.824,0.841,97.1,2025-07-16T18:13:36.610712,278,1
focused,1,77.18,40.697,0.295,0.065,15.878,36.5,0.049,0.084,9.796,0.564,97.2,2025-07-16T18:13:37.610712,279,1
focused,1,68.12,35.0,0.352,0.086,16.94,36.62,-0.003,0.109,9.772,0.307,97.3,2025-07-16T18:13:38.610712,280,1
focused,1,73.402,60.222,0.268,0.06,16.264,36.49,0.114,-0.014,9.779,0.597,97.1,2025-07-16T18:13:39.610712,281,1
focused,1,76.398,57.05,0.279,0.018,14.214,36.58,-0.002,0.01,9.802,0.118,96.9,2025-07-16T18:13:40.610712,282,1
focused,1,71.594,46.034,0.376,0.053,16.894,36.57,0.004,-0.038,9.772,0.395,96.2,2025-07-16T18:13:41.610712,283,1
focused,1,69.684,68.738,0.341,0.05,14.357,36.35,0.059,-0.078,9.802,0.817,96.6,2025-07-16T18:13:42.610712,284,1
focused,1,73.193,43.24,0.393,0.027,16.252,36.56,-0.023,0.025,9.83,0.158,97.7,2025-07-16T18:13:43.610712,285,1
focused,1,72.535,53.216,0.436,0.032,14.593,36.62,-0.021,-0.022,9.773,0.412,96.9,2025-07-16T18:13:44.610712,286,1
focused,1,75.225,46.947,0.316,0.033,14.579,36.63,-0.021,-0.045,9.823,0.353,98.0,2025-07-16T18:13:45.610712,287,1
focused,1,68.887,38.982,0.483,0.008,15.687,36.58,0.005,-0.005,9.807,0.897,96.3,2025-07-16T18:13:46.610712,288,1
focused,1,78.549,53.626,0.442,0.048,14.127,36.56,0.086,-0.05,9.798,0.3,96.5,2025-07-16T18:13:47.610712,289,1
focused,1,65.0,49.541,0.309,0.009,15.679,36.28,-0.006,-0.009,9.799,0.331,98.1,2025-07-16T18:13:48.610712,290,1
focused,1,72.205,46.933,0.378,0.052,15.844,36.37,-0.007,0.002,9.805,0.678,97.3,2025-07-16T18:13:49.610712,291,1
focused,1,77.26,51.759,0.333,0.013,13.026,36.44,0.016,0.018,9.802,0.601,96.8,2025-07-16T18:13:50.610712,292,1
